,code,expression,relation
1244524,S15,lesões superficiais da garganta,ciap_to_text
1244603,N99,paralisia do sistema nervoso simpático,ciap_to_text
1244688,T73,carcinoma in situ da tireóide,ciap_to_text
1244703,D02,irritação gástrica,ciap_to_text
1244710,T91,má-formação adquirida do tórax em côncavo devido ao raquitismo,ciap_to_text
1244759,W84,hidropsia fetal com desproporção a complicar a gravidez,ciap_to_text
1244814,A87,reação do enxerto contra o hospedeiro,ciap_to_text
1244877,L84,lesão de um disco intervertebral,ciap_to_text
1244926,L99,ruptura antiga de um menisco,ciap_to_text
1245057,D98,atrofia das vias biliares,ciap_to_text
1245072,N80,laceração ou contusão cerebral com hematoma difuso,ciap_to_text
1245125,K73,síndrome congênita de Eisenmenger,ciap_to_text
1245150,-50,-50,ciap_to_text
1245152,W81,pré-eclâmpsia moderada durante a gravidez,ciap_to_text
1245171,R88,lesões traumáticas múltiplas de vísceras torácicos,ciap_to_text
1245174,R88,CID-10 S27.7,ciap_to_cid
1245175,R88,CID-10 S277,ciap_to_cid
1245196,A73,febre dos Camarões,ciap_to_text
1245211,A82,sequelas tardias de lesão traumática do nervo craniano,ciap_to_text
1245214,A82,CID-10 T90.3,ciap_to_cid
1245215,A82,CID-10 T903,ciap_to_cid
1245250,A78,actinomicose cutânea,ciap_to_text
1245407,A87,hipersensibilidade a um medicamento,ciap_to_text
1245470,N85,hidrocefalia congênita com espinha bifida sacral,ciap_to_text
1245473,N85,CID-10 Q05.3,ciap_to_cid
1245474,N85,CID-10 Q053,ciap_to_cid
1245491,P15,transtorno da função sexual devido ao álcool,ciap_to_text
1245516,L85,lordose postural,ciap_to_text
1245529,W92,parto complicado por uma hipertonia uterina,ciap_to_text
1245598,D70,abscesso amebiano do fígado sem menção a abscesso cerebral ou pulmonar,ciap_to_text
1245621,S88,prurido irritativo do pedreiro,ciap_to_text
1245648,A89,embolia por transplante de córnea,ciap_to_text
1245695,W96,aderência cervico-vaginal do pós-parto,ciap_to_text
1245708,N94,paralisia de Charcot-Marie-Tooth,ciap_to_text
1245747,D99,pancreatite recidivante,ciap_to_text
1245844,P13,incontinência fecal não-orgânica,ciap_to_text
1245851,D80,queimadura no reto,ciap_to_text
1245896,T99,hipersecreção em estrogênios,ciap_to_text
1246003,-56,curativo/compressão/bandagem/tamponamento,ciap_to_text
1246010,A90,rearranjo cromossômico equilibrado com anomalia nos cromossomos não-sexuais em um indivíduo anômalo,ciap_to_text
1246047,A90,monossomia de um cromossomo inteiro com mosaico,ciap_to_text
1246084,A89,fibrose de fixação interna,ciap_to_text
1246131,K70,estenose mitral luética,ciap_to_text
1246156,D81,canal cístico supranumerário,ciap_to_text
1246185,X71,gonorréia da glândula de Bartholin com abscesso de glândulas acessórias periuretrais,ciap_to_text
1246194,Z22,Z22,ciap_to_text
1246196,L10,dor do cotovelo,ciap_to_text
1246207,X99,atrofia do útero,ciap_to_text
1246298,T99,hipersecreção de tirocalcitonina,ciap_to_text
1246405,D82,fusão de dois dentes,ciap_to_text
1246448,A78,choque toxi-infeccioso séptico,ciap_to_text
1246605,B74,afecção hematológica maligna,ciap_to_text
1246608,B74,CID-10 C96.9,ciap_to_cid
1246609,B74,CID-10 C969,ciap_to_cid
1246622,A94,aspiração pulmonar pelo recém-nascido,ciap_to_text
1246741,F99,subluxação do cristalino,ciap_to_text
1246862,W99,tentativa de aborto médico complicada por choque,ciap_to_text
1246899,Y71,balanopostite gonocócica,ciap_to_text
1246906,L72,fratura múltipla do cúbito,ciap_to_text
1246913,Y83,testículo não descido,ciap_to_text
1246920,K73,atresia congênita da aorta,ciap_to_text
1246923,K73,CID-10 Q25.2,ciap_to_cid
1246924,K73,CID-10 Q252,ciap_to_cid
1246945,R80,bronquiolite durante uma gripe identificada,ciap_to_text
1246958,N99,síndrome miastênica endócrina,ciap_to_text
1247043,L82,anomalia congênita da articulação do quadril em rotação,ciap_to_text
1247078,A23,problema com o uso do álcool,ciap_to_text
1247081,A23,CID-10 Z72.1,ciap_to_cid
1247082,A23,CID-10 Z721,ciap_to_cid
1247157,A99,reabilitação após abuso de drogas e de medicamentos,ciap_to_text
1247160,A99,CID-10 Z50.3,ciap_to_cid
1247161,A99,CID-10 Z503,ciap_to_cid
1247242,A89,ajuste de uma prótese gastrointestinal,ciap_to_text
1247289,D99,estrangulamento do apêndice,ciap_to_text
1247386,W93,parto pela cabeça com morte da criança,ciap_to_text
1247457,N71,encefalite viral transmissível por mosquitos,ciap_to_text
1247502,S15,corpo estranho superficial da epiglote,ciap_to_text
1247581,D99,aderência obstrutiva do intestino,ciap_to_text
1247678,S99,eritema anular centrífuga de Darier,ciap_to_text
1247805,L84,hipermobilidade do cóccix,ciap_to_text
1247854,W99,necrose tubular renal após uma gravidez ectópica ou um mola,ciap_to_text
1247891,D99,psilose,ciap_to_text
1247988,K73,anomalia congênita total de comunicação das veias pulmonares,ciap_to_text
1248013,T86,icterícia fetal com hipotiroidia congênita,ciap_to_text
1248024,L82,subluxação congênita da articulação do ombro,ciap_to_text
1248059,P19,consumo de canabinóides com dependência,ciap_to_text
1248080,L84,nódulo de Schmorl sem irradiação,ciap_to_text
1248129,T91,carência em proteínas,ciap_to_text
1248178,D83,língua geográfica,ciap_to_text
1248221,L70,abscesso não-tuberculoso do sacro,ciap_to_text
1248250,L15,queixas relativas ao joelho,ciap_to_text
1248261,D82,hiperplasia de um processo alveolar,ciap_to_text
1248304,R85,carcinoma da orofaringe,ciap_to_text
1248307,R85,CID-10 C10.9,ciap_to_cid
1248308,R85,CID-10 C109,ciap_to_cid
1248343,L86,doença discal,ciap_to_text
1248372,X83,persistência congênita do sínus uro-genital,ciap_to_text
1248387,-66,orientação para procura de um centro de abortamento,ciap_to_text
1248394,A78,febre recorrente por carrapatos,ciap_to_text
1248551,Y78,tumor maligno do epidídimo,ciap_to_text
1248554,Y78,CID-10 C63.0,ciap_to_cid
1248555,Y78,CID-10 C630,ciap_to_cid
1248564,P80,transtorno de personalidade com ansiedade,ciap_to_text
1248567,P80,CID-10 F60.6,ciap_to_cid
1248568,P80,CID-10 F606,ciap_to_cid
1248589,D82,anomalia da erupção dentária,ciap_to_text
1248632,W85,DMG,ciap_to_text
1248639,S76,infecção de tecidos subcutâneos,ciap_to_text
1248664,K92,trombose arterial femoral,ciap_to_text
1248677,T81,bócio não-tóxico,ciap_to_text
1248684,T73,síndrome pluriglandular,ciap_to_text
1248699,D99,abscesso tuberculoso subfrênico,ciap_to_text
1248796,A89,disfunção de um cateter de diálise intraperitoneal,ciap_to_text
1248843,P19,síndrome de dependência de drogas,ciap_to_text
1248864,A81,traumatismo torácico,ciap_to_text
1248923,D12,bloqueio intestinal,ciap_to_text
1248932,A81,queimadura das mãos e dos braços,ciap_to_text
1248991,N08,transtorno do movimento induzido por um tratamento,ciap_to_text
1249024,A84,sintoma de abstinência devido à utilização de esteróides prescritos em dose excessiva ou de maneira inadequada,ciap_to_text
1249059,W92,utilização de ventosas durante parto,ciap_to_text
1249062,W92,CID-10 O81.4,ciap_to_cid
1249063,W92,CID-10 O814,ciap_to_cid
1249128,A77,infecção por parvovírus,ciap_to_text
1249131,A77,CID-10 B34.3,ciap_to_cid
1249132,A77,CID-10 B343,ciap_to_cid
1249169,P80,transtorno de comportamento no adulto,ciap_to_text
1249194,L99,hemorragia articular,ciap_to_text
1249325,N76,ependinoma mixopapilar,ciap_to_text
1249336,D87,obstrução do duodeno,ciap_to_text
1249361,X88,cisto mamário,ciap_to_text
1249372,P22,ciúme entre irmãos e irmãs,ciap_to_text
1249391,A90,cromossomo acessório com rearranjo observado apenas na prometáfase,ciap_to_text
1249428,L86,degeneração discal lombar com neurite ou radiculite,ciap_to_text
1249457,S05,bolhas cutâneas múltiplas não traumáticas,ciap_to_text
1249466,R99,enforcamento da traquéia,ciap_to_text
1249529,F83,Fibroplasia retrolenticular,ciap_to_text
1249532,F83,CID-10 H35.1,ciap_to_cid
1249533,F83,CID-10 H351,ciap_to_cid
1249544,-56,curativo de ferida,ciap_to_text
1249551,L92,artrite atrófica do ombro,ciap_to_text
1249560,A89,sepse devido a um cateter medular ou epidural,ciap_to_text
1249607,D97,distomíase hepática,ciap_to_text
1249632,-34,glicemia pós-prandial,ciap_to_text
1249639,Z29,problema de relacionamento no círculo dos parentes próximos,ciap_to_text
1249690,F70,conjuntivite diftérica,ciap_to_text
1249715,Y84,mama excedente congênita,ciap_to_text
1249726,A97,teste de desenvolvimento,ciap_to_text
1249735,L82,osteopoiquilose congênita,ciap_to_text
1249770,P79,fobia de pequenos espaços,ciap_to_text
1249779,A80,lesão traumática da artéria dorsal do pé,ciap_to_text
1249782,A80,CID-10 S95.0,ciap_to_cid
1249783,A80,CID-10 S950,ciap_to_cid
1249836,K73,estenose congênita da artéria renal,ciap_to_text
1249839,K73,CID-10 Q27.1,ciap_to_cid
1249840,K73,CID-10 Q271,ciap_to_cid
1249861,F99,aderência do corpo vítreo,ciap_to_text
1249982,B99,edema circunscrito agudo hereditário,ciap_to_text
1250021,K80,desregulação funcional cardíaca,ciap_to_text
1250028,S79,melanoma in situ de um côncavo poplíteo,ciap_to_text
1250041,-66,orientação para procura de um fisioterapeuta para acompanhamento pré e pós-natal,ciap_to_text
1250048,W92,parto complicado por um entrelaçamento do cordão umbilical com compressão,ciap_to_text
1250117,L82,sindactilia digital congênita,ciap_to_text
1250152,D99,diarréia tóxica,ciap_to_text
1250249,P08,pulsão sexual desmensurada,ciap_to_text
1250272,S99,eczema no curso de uma trombiculíase,ciap_to_text
1250399,A90,síndrome da pentassomia X,ciap_to_text
1250436,A94,morbidade perinatal devido a um fibromioma uterino complicando o parto,ciap_to_text
1250555,A88,lesão devido a irradiações,ciap_to_text
1250594,S12,picada de inseto ao nível do alvéolo dentário,ciap_to_text
1250671,-40,colonoscopia,ciap_to_text
1250678,N80,lesão traumática da região submaxilar,ciap_to_text
1250731,D83,xantoma verrugoso,ciap_to_text
1250774,R75,fístula etmoidal,ciap_to_text
1250783,H70,otite externa maligna,ciap_to_text
1250786,H70,CID-10 H60.2,ciap_to_cid
1250787,H70,CID-10 H602,ciap_to_cid
1250792,A94,anemia eritroblástica do feto ou recém-nascido,ciap_to_text
1250911,R07,escorrimento nasofaringeano,ciap_to_text
1250920,A82,sequela tardia devido a corrosão,ciap_to_text
1250959,H75,adenoma ceruminoso,ciap_to_text
1250962,H75,CID-10 D23.2,ciap_to_cid
1250963,H75,CID-10 D232,ciap_to_cid
1250988,A94,morbidade perinatal devido a um trabalho de parto prolongado,ciap_to_text
1251107,-41,tomografia computadorizada de uma ou ambas as mamas,ciap_to_text
1251114,A78,doença infecciosa,ciap_to_text
1251271,H13,Sensação de ouvido tapado,ciap_to_text
1251273,T99,síndrome ou doença de Addison de origem tuberculosa,ciap_to_text
1251380,B83,hipofibrinogenemia congênita,ciap_to_text
1251395,D77,mesotelioma do fígado,ciap_to_text
1251398,D77,CID-10 C45.7,ciap_to_cid
1251399,D77,CID-10 C457,ciap_to_cid
1251440,A99,cuidados de manutenção de um material interno de fixação,ciap_to_text
1251525,X83,anomalia congênita do canal de Gartner,ciap_to_text
1251540,L76,fratura da mandíbula superior,ciap_to_text
1251577,W12,retirada de um dispositivo intra-uterino,ciap_to_text
1251586,L12,cãimbra muscular de um ou vários dedos,ciap_to_text
1251603,F99,quemose da conjuntiva,ciap_to_text
1251724,D92,abscesso de um divertículo intestinal,ciap_to_text
1251738,R87,asfixia devido a vômito,ciap_to_text
1251745,W81,nefropatia hipertensiva preexistente complicando a gravidez,ciap_to_text
1251764,L82,anomalia congênita do dedo,ciap_to_text
1251799,A90,síndrome de Apert,ciap_to_text
1251836,P77,história de tentativa de suicídio ou de lesões auto-infligidas,ciap_to_text
1251843,T99,infarto de uma glândula supra-renal,ciap_to_text
1251950,A23,exposição a uma infecção viral,ciap_to_text
1252029,N81,lesão traumática de nervo(s) periférico(s) da bacia,ciap_to_text
1252072,L98,deformação em gota de um dedo adquirida,ciap_to_text
1252075,L98,CID-10 M20.5,ciap_to_cid
1252076,L98,CID-10 M205,ciap_to_cid
1252081,Z29,sensação de autodestruição,ciap_to_text
1252132,A87,complicação circulatória pós-operatória,ciap_to_text
1252195,A90,trissomia 13 sem disjunção mitótica,ciap_to_text
1252232,W93,"parto complicado por uma luxação da sínfise pubiana de origem obstétrica, com morte do recém-nascido",ciap_to_text
1252303,U99,doença do aparelho urinário,ciap_to_text
1252354,W71,cervicite complicando a gravidez,ciap_to_text
1252375,L76,fratura do ílio,ciap_to_text
1252378,L76,CID-10 S32.3,ciap_to_cid
1252379,L76,CID-10 S323,ciap_to_cid
1252412,N71,meningo-encefalomielite no decurso de uma actinomicose,ciap_to_text
1252457,X77,carcinoma de células de Sertoli,ciap_to_text
1252474,A81,lesões múltiplas de um membro inferior e um superior por esmagamento,ciap_to_text
1252477,A81,CID-10 T04.4,ciap_to_cid
1252478,A81,CID-10 T044,ciap_to_cid
1252533,B99,agamaglobulinemia autossômica recessiva,ciap_to_text
1252572,-66,orientação para procura de um assistente social,ciap_to_text
1252579,T99,distúrbio do metabolismo de absorção intestinal dos hidratos de carbono,ciap_to_text
1252686,S15,corpo estranho superficial ao nível do prepúcio,ciap_to_text
1252765,L91,artrite no decurso da menopausa,ciap_to_text
1252778,B28,Limitação funcional/incapacidade,ciap_to_text
1252780,N29,andadura espástica,ciap_to_text
1252805,U99,prolapso do meato uretral,ciap_to_text
1252856,S99,pênfigo foleáceo,ciap_to_text
1252983,N99,distrofia muscular infantil pseudo-hipertrófica,ciap_to_text
1253068,L88,doença de Marie-Strämpell,ciap_to_text
1253081,D98,mucocele da vesícula biliar,ciap_to_text
1253084,D98,CID-10 K82.1,ciap_to_cid
1253085,D98,CID-10 K821,ciap_to_cid
1253096,P77,auto-intoxicação à anamnese,ciap_to_text
1253103,R99,retração pulmonar,ciap_to_text
1253166,L76,fratura do osso pubiano,ciap_to_text
1253203,U88,nefrose lipoídica,ciap_to_text
1253206,U88,CID-10 N04.9,ciap_to_cid
1253207,U88,CID-10 N049,ciap_to_cid
1253230,N99,Hipertensão intracraniana benigna,ciap_to_text
1253315,N94,mononeuropatia diabética,ciap_to_text
1253354,F79,lesão traumática da câmara anterior do olho,ciap_to_text
1253391,P19,síndrome de dependência de anfetaminas,ciap_to_text
1253412,A78,doença do sono da África Ocidental,ciap_to_text
1253569,W78,detecção pré-natal de uma isoimunização ,ciap_to_text
1253572,W78,CID-10 Z36.5,ciap_to_cid
1253573,W78,CID-10 Z365,ciap_to_cid
1253582,S04,vesícula cutânea,ciap_to_text
1253601,R73,abscesso nasal posterior,ciap_to_text
1253608,K84,soldadura pedicárdica,ciap_to_text
1253647,L89,L89,ciap_to_text
1253649,T91,carência de manganês,ciap_to_text
1253652,T91,CID-10 E61.3,ciap_to_cid
1253653,T91,CID-10 E613,ciap_to_cid
1253698,N81,lesão traumática de uma raiz nervosa espinhal,ciap_to_text
1253741,P19,intoxicação por opiáceos,ciap_to_text
1253762,P85,transtorno do comportamento no quadro de um atraso mental moderado com Que entre 35 e 49,ciap_to_text
1253779,B72,linfoma folicular,ciap_to_text
1253794,U99,hidronefrose com retração ureteral,ciap_to_text
1253845,A89,deslocamento de um enxerto muscular,ciap_to_text
1253892,K75,infarto do miocárdio transmural lateral,ciap_to_text
1253905,K84,calcificação do pedicárdio,ciap_to_text
1253944,W15,teste de fertilidade,ciap_to_text
1253967,-35,dosagem de amilase em  urina de 24h,ciap_to_text
1253974,D84,úlcera esofágica decorrente da administração de substâncias químicas ou medicamentosas,ciap_to_text
1253987,Y99,hipertrofia de uma vesícula seminal,ciap_to_text
1254058,W75,mialgia traumática complicando a gravidez,ciap_to_text
1254065,S19,picada ou lesão puntiforme da região ilíaca,ciap_to_text
1254146,A77,febre de Chital,ciap_to_text
1254187,S99,vascularite livedóide,ciap_to_text
1254314,F85,ceratoconjuntivite no decurso de um síndrome seca,ciap_to_text
1254317,F85,CID-10 H19.3,ciap_to_cid
1254318,F85,CID-10 H193,ciap_to_cid
1254323,X99,útero em anteflexão ou anteversão,ciap_to_text
1254414,F73,tuberculose da íris,ciap_to_text
1254459,R99,fibrose pulmonar devido a irradiação,ciap_to_text
1254522,K90,infarto cerebral em embolia arterial,ciap_to_text
1254539,L87,tendinite da rótula,ciap_to_text
1254588,L99,neurite raquidiana,ciap_to_text
1254719,A99,desintoxicação de drogas,ciap_to_text
1254804,A89,complicação de transplante tendíneo,ciap_to_text
1254851,X71,infecção gonocócica linfática ,ciap_to_text
1254860,S12,picada de inseto ao nível da mama,ciap_to_text
1254863,S12,CID-10 S20.1,ciap_to_cid
1254864,S12,CID-10 S201,ciap_to_cid
1254937,Y04,irritação do corpo do pênis,ciap_to_text
1254946,Y78,disgerminoma,ciap_to_text
1254959,N71,mielite,ciap_to_text
1255004,F99,ceratocele,ciap_to_text
1255125,Y99,desenvolvimento mamário unilateral,ciap_to_text
1255196,A80,lesões traumáticas em múltiplos vasos sanguíneos do pescoço,ciap_to_text
1255199,A80,CID-10 S15.7,ciap_to_cid
1255200,A80,CID-10 S157,ciap_to_cid
1255253,D82,fluorose dos dentes,ciap_to_text
1255296,S84,foliculite superficial,ciap_to_text
1255305,R89,obstrução laríngea subglótica congênita,ciap_to_text
1255320,A77,febre breakbone,ciap_to_text
1255361,F95,neuropatia de um nervo troclear,ciap_to_text
1255372,P15,psicose alcoólica com amnésia e confabulação,ciap_to_text
