,query,concluded,relevant_results
6855,sem fome,False,
6856,doença orificail,False,
6857,inapetência,False,
6858,musculo esqueletica,False,
6859,gênero,False,
6860,disúria,False,
6861,boca,False,
6862,meoria,False,
6863,Alteração da textura da pele,False,
6864,ansiedade ,False,
6865,dores abdominais localizadas,False,
6866,ultrassonografia morfológica,False,
6867,excesso,False,
6868,testícu,False,
6869,CID M763 Síndrome da faixa iliotibial,False,
6870,medo doença,False,
6871,neuralgia,False,
6872,nódulo em região anal,False,
6873,Gostaria de passar com cardiologista,False,
6874,PROBLEMA CARDIOLÓGICO CONGENITO,False,
6875,implante mamario,False,
6876,ALIMENTAÇÃO RUIM,False,
6877,infeccao do trato urinario,False,
6878,suopr excessivo,False,
6879,rinite alérgica,False,
6880,Infecção de urina,False,
6881,malformação femur,False,
6882,H70,False,
6883,Dor no pé ,False,
6884,CID E039 Hipotireoidismo não especificado,False,
6885,VAGINOSE,False,
6886,procedimento,False,
6887,mama feminina,False,
6888,entorse,False,
6889,"p29, p80",False,
6890,hipoacusia,False,
6891,fonofobia,False,
6892,agressão no trabalho,False,
6893,tontura ,False,
6894,bolinhas vulva,False,
6895,quadro gripal,False,
6896,varizes pélvicas,False,
6897,hematúria,False,
6898,checkup,False,
6899,tireoidecotmia total,False,
6900,agulhamento seco ,False,
6901,dor quando tosse,False,
6902,cirurgia cardiaca,False,
6903,síndrome femoropatelar,False,
6904,C50,False,
6905,hipotensao,False,
6906,Encaminhamento,False,
6907,"hipertensão arterial sistemica,",False,
6908,Cistite de repetição ,False,
6909,Alteração na pele,False,
6910,Atraso menstrual,False,
6911,neoplasia da mama,False,
6912,Cólica ,False,
6913,retal,False,
6914,genital feminina,False,
6915,-38,False,
6916,Desenvolvimento infantil,False,
6917,Ic,False,
6918,ALTERAÇÃO NA PRESSÃO NA GRAVIDEZ,False,
6919,anemia ferropriva,False,
6920,g259,False,
6921,dor miofascial,False,
6922,z297,False,
6923,coqueluche,False,
6924,resultados,False,
6925,pitiriase versicolor,False,
6926,estresses,False,
6927,ardor na pele,False,
6928,resultado de colonoscopia,False,
6929,Sintomas urinários ,False,
6930,vesícula,False,
6931,A85,False,
6932,Distúrbios do metabolismo de lipoproteínas e outras lipidemias,False,
6933,nódulo em couro cabeludo,False,
6934,sonda vesical,False,
6935,candidíase na pele,False,
6936,Abdominal pain,False,
6937,dúvida diagnóstica,False,
6938,visão cansada,False,
6939,umbigo saltado,False,
6940,r229,False,
6941,nutriçao,False,
6942,retropé,False,
6943,REFLUXO,False,
6944,Queimadura membro inferior,False,
6945,JOELHO,False,
6946,dor na coluna,False,
6947,ingesta insuficiente de água,False,
6948,DOR NAS PERNAS,False,
6949,tossefebre,False,
6950,A60,False,
6951,dOR peito coração,False,
6952,lipidos,False,
6953,r102,False,
6954,perfuração objeto estranho,False,
6955,hiperplasia epidérmica,False,
6956,Ic ,False,
6957,medo de doença ginecológica,False,
6958,Dor,False,
6959,ressecamento fezes,False,
6960,F27,False,
6961,Esteatose hepática ,False,
6962,HAS ,False,
6963,cistite complicada,False,
6964,insuficiencia venosa,False,
6965,neoplasia maligna bexiga,False,
6966,Obstrução nasal,False,
6967,fasciíte plantar,False,
6968,lesão de tornozelo,False,
6969,olhos ressacados,False,
6970,dor no toraxi,False,
6971,neoplasia de colo do utero,False,
6972,-61,False,
6973,amamentaçao,False,
6974,infecção urinária,False,
6975,DOR LOMBAR ,False,
6976,deficit atencao,False,
6977,DOR NO CORPO,False,
6978,colica gravida,False,
6979,trabalho,False,
6980,rastreamento mama,False,
6981,obstipação,False,
6982,prejuízo financeiro,False,
6983,coceira vagina,False,
6984,Diarreia crônica ,False,
6985,sinais e sintomas nos olhos,False,
6986,suicídio,False,
6987,P44,False,
6988,areia no olho,False,
6989,coccidinea,False,
6990,Mioquimia da Pálpebra,False,
6991,Visão,False,
6992,demanda de exames,False,
6993,- encaminhamento para neurologista,False,
6994,esporao,False,
6995,tosse ,False,
6996,cistite recorrente,False,
6997,dor abd,False,
6998,istmocele,False,
6999,FERIMENTO NO ANTEBRAÇO,False,
7000,dor relação,False,
7001,dor sexual,False,
7002,Deseja exames de rotina,False,
7003,adrenal,False,
7004,Sangue nas fezes,False,
7005,calculo,False,
7006,Insuficiência cardiaca,False,
7007,a89,False,
7008,P98,False,
7009,fontanela,False,
7010,bicada animal,False,
7011,Doença neurológica não especifica ,False,
7012,mágoa,False,
7013,ureaplasma,False,
7014,DEFICIENCIA VITAMINCA,False,
7015,estresse trabalho,False,
7016,vascular,False,
7017,protração,False,
7018,L80 Vitiligo,False,
7019,k96,False,
7020,gestação gemelar,False,
7021,pro=blema alimentar criança,False,
7022,insolação,False,
7023,resistência a tratamento,False,
7024,"AVC em janeiro com alta 6 de fevereiro. Está com afasia global mista, está com fala incompreensível.  Gostaria de acompanhamento com geriatria do convênio.  Sobre medicação, está em uso de AAS 100mg, clexane subcutâneo, syntroid 50mcg, liptor (atorvastatina) 40, amitril à noite, nexon 40mg.  Geriatra particular pediu para suspender clexane, amitriltilina. Iniciou Deller (desvenlafaxina) e Melatonina à noite. Pediu também exames que gostaria de trocar as guias.  Sobre alimentação, está apenas ingerindo liquidos com espessantes, ainda não come alimentos mais consistentes.  Tem constipação em tratamento com laculona.  Mecanismo do AVC: por forame oval patente. Foi avaliado por geriatra e neurologista e optado por manter apenas AAS, sem outros anticoagulantes.  Está hoje com casa de repouso, home care pelo convênio com fisioterapia todos os dias, fonoaudiologia todos os dias, terapeuta ocupacional três vezes por semana.",False,
7025,historia familia de hemocromatose,False,
7026,Reação Vacinal,False,
7027,trauma pé,False,
7028,coleta papanixolau,False,
7029,VEGANO,False,
7030,k94,False,
7031,insuficiência renal crônica,False,
7032,circulatorio,False,
7033,ansiosa,False,
7034,l01,False,
7035,criptorquidia,False,
7036,sentir-se feio,False,
7037,A46,False,
7038,Vacinal,False,
7039,medo de cancer de prostata,False,
7040,trauma em face,False,
7041,infeccao urinaria,False,
7042,deconforto anal,False,
7043,trissomia do 21,False,
7044,gestação,False,
7045,medo de envelhecer,False,
7046,congestão,False,
7047,Poli farmácia,False,
7048,vegano,False,
7049,inflamação em piercing,False,
7050,eritema da unha,False,
7051,ponte miocardica,False,
7052,dor da ovulação,False,
7053,Dor lombar ,False,
7054,abortamentos prévios,False,
7055,pensamentos auto extermínio,False,
7056,dissecção arterial carotida,False,
7057,Fibroma mole,False,
7058,sepse neonatal,False,
7059,síndrome de cockett,False,
7060,Problema de concentração ,False,
7061,contato,False,
7062,panturrilha,False,
7063,sinais olho,False,
7064,Cóccix,False,
7065,acompanhamento de tratamento,False,
7066,34,False,
7067,Hashimoto,False,
7068,LOMBAR,False,
7069,Neurologia,False,
7070,infecção latente tuberculose,False,
7071,bronquite,False,
7072,C050,False,
7073,risco de doença sexxualmente transmissivel,False,
7074,Exame prevebtivo,False,
7075,lesao penis,False,
7076,duvida sobre menstruação,False,
7077,hipóxia,False,
7078,sibilancia,False,
7079,"p99, d10, p06",False,
7080,Anal,False,
7081,potencia sexual,False,
7082,inserção de implanon,False,
7083,AVC ,False,
7084,drge,False,
7085,Hipercolesterolemia,False,
7086,/pé,False,
7087,papanicolau,False,
7088,coceira em região genital,False,
7089,CID R05,False,
7090,S13,False,
7091,TUMOR seios nasais,False,
7092,imunidade,False,
7093,PSICOLOGICO,False,
7094,L17,False,
7095,dificuldade para evacuar,False,
7096,mialgia,False,
7097, colite associada a antibiotico,False,
7098,interposição de língua ,False,
7099,CID D500 Anemia por deficiência de ferro secundária à perda de sangue (crônica),False,
7100,disautonomia,False,
7101,d49,False,
7102,escoliose,False,
7103,dor em perna,False,
7104,Fome ,False,
7105,torcicolo,False,
7106,Pescoço,False,
7107,eliminação intestinal ,False,
7108,baixo peso do bebe,False,
7109,unha,False,
7110,D99,False,
7111,hérnica incisional,False,
7112,Cicatriz,False,
7113,Torção ,False,
7114,ptiríase,False,
7115,inflamação no dedo,False,
7116,uso de testosterona,False,
7117,exérese de lesão de pele,False,
7118,abstinência,False,
7119,Mental,False,
7120,DIMINUIÇÃO DA ACUIDADE VISUAL,False,
7121,trombose venosa centrak cerebral,False,
7122,câimbra,False,
7123,tossee,False,
7124,CID M771 Epicondilite lateral,False,
7125,atestado atividade física,False,
7126,CRESCIMENTO,False,
7127,vagina sexa,False,
7128,sintomas depressivos,False,
7129,medo de adoecer,False,
7130,ESTÔMAGO,False,
7131,anal ,False,
7132,Disfagia,False,
7133,ingesta,False,
7134,lavagem,False,
7135,GECA,False,
7136,amenorreia,False,
7137,K69,False,
7138,doutor estou com febre há 3 dias,False,
7139,malformação em dedos,False,
7140,nódulo adrenal,False,
7141,brida,False,
7142,aleitamento,False,
7143,FISIOTERAPIA PELVICA GESTAÇÃO,False,
7144,PERDA DE PESO,False,
7145,parkinson,False,
7146,alteração endocrina,False,
7147,alteração na mão,False,
7148,exame geral,False,
7149,violencia psicologia,False,
7150,Cefaléia ,False,
7151,moniliase,False,
7152,devio de septo,False,
7153,dor na relação sexual,False,
7154,faringoamigdalite,False,
7155,diarreia,False,
7156,ACROCORDON,False,
7157,menopaua,False,
7158,sopro coração,False,
7159,nodulo de tireoide,False,
7160,Itu de repetição ,False,
7161,fERE,False,
7162,p28,False,
7163,sibilo,False,
7164,dor de dente,False,
7165,JOELHOS,False,
7166,falta de prazer,False,
7167,sobrecarga atrial,False,
7168,família,False,
7169,A64,False,
7170,Pré-dm,False,
7171,marcapasso,False,
7172,retropé ,False,
7173,dor testicular,False,
7174,hematuria,False,
7175,Doença renal crônica ,False,
7176,neoplasia ovario,False,
7177,auditiva,False,
7178,xerose cutanea,False,
7179,dor mão,False,
7180,ganho de peso infantil,False,
7181,doença celíaca,False,
7182,ulcera por pressão,False,
7183,caroço,False,
7184,dermatite seborreica,False,
7185,massa,False,
7186,H01,False,
7187,reumatologicas,False,
7188,Pais,False,
7189,Kawasaki,False,
7190,gesso,False,
7191,infarto prévio,False,
7192,hasd,False,
7193,Ferida,False,
7194,piercing,False,
7195,prurido vaginal,False,
7196,Cansaço,False,
7197,corrimento anal,False,
7198,pimenta ,False,
7199,rastreamento colo útero,False,
7200,doença de meniere,False,
7201,vinculo,False,
7202,contraceptivo,False,
7203,ganho de peso insuficiente,False,
7204,reconhe,False,
7205,D01,False,
7206,colite ulcerativa,False,
7207,dor panturrilha,False,
7208,doença renal,False,
7209,preparo,False,
7210,estenose arota,False,
7211,taquicardia ,False,
7212,Ortolani ,False,
7213,psoríase articular,False,
7214,l25,False,
7215,orientação medica,False,
7216,f15,False,
7217,pancreatite aguda,False,
7218,D09,False,
7219,d06,False,
7220,sentir-se doente,False,
7221,sinais e sintomas dor,False,
7222,polipo intestino,False,
7223,F16,False,
7224,M950,False,
7225,menisco,False,
7226,parto sem complicações,False,
7227,demanda por encaminhamento,False,
7228,insuficiencia renal,False,
7229,duane,False,
7230,arnold,False,
7231,Phyllodes ,False,
7232,UNHA,False,
7233,nodulo pulmonar,False,
7234,termoregulação,False,
7235,Fluxo menstrual,False,
7236,X15,False,
7237,dor ao toque,False,
7238,torção testicular,False,
7239,angina instável,False,
7240,B160,False,
7241,Astigmatismo,False,
7242,pisada supinada,False,
7243,dor epigástrica,False,
7244,dores na lombar,False,
7245,u86,False,
7246,jato fraco de urina,False,
7247,anemia,False,
7248,tendinite ombro,False,
7249,calores da menopausa,False,
7250,L78,False,
7251,acne,False,
7252,x10,False,
7253,pólipo endometrial,False,
7254,tremores na palpebra,False,
7255,escuta saude mental,False,
7256,palpitação,False,
7257,miccional,False,
7258,dor no mamilo,False,
7259,septo cardíaco interatrial,False,
7260,Amenorreia,False,
7261,n06,False,
7262,hérnia de disco extrusa,False,
7263,hormonios femininos,False,
7264,P29,False,
7265,S06,False,
7266,mancha na visao,False,
7267,alteração espirometria,False,
7268,cancer de tireoide,False,
7269,baixa libido,False,
7270,filoide,False,
7271,vômito,False,
7272,suspeita de gravidez,False,
7273,rastreamento retinopatia diabética,False,
7274,membros,False,
7275,n29,False,
7276,dor coluna,False,
7277,Descolamento de membranas ovulares,False,
7278,intolerância ao glúten,False,
7279,diabetes gestaciona,False,
7280,malformação congênita coração,False,
7281,esporão,False,
7282,hálux,False,
7283,dificuldade para dormir,False,
7284,j45.1,False,
7285,lesão pele,False,
7286,dor na articulação,False,
7287,cisto hepatico,False,
7288,roseola,False,
7289,exames de sangue,False,
7290,ferida em olho,False,
7291,p74,False,
7292,tonturas,False,
7293,úlcera arterial,False,
7294,chec,False,
7295,nevo melanocítico,False,
7296,citologia,False,
7297,trigliceride,False,
7298,cont,False,
7299,risco de ist,False,
7300,exame ginecologico,False,
7301,Preocupação ,False,
7302,relaçao familiar,False,
7303,proctologista,False,
7304,tab,False,
7305,pré-diabetes,False,
7306,queimação,False,
7307,trombose venosa superficial,False,
7308,relação conflituosa,False,
7309,NEFROLITIASE,False,
7310,hordeolo,False,
7311,artrose coluna,False,
7312,Clamidia,False,
7313,operatario,False,
7314,doença renal crônica,False,
7315,a91,False,
7316,dor para evacuar,False,
7317,contato com pessoa doente,False,
7318,queimadura por frio,False,
7319,sedentarismo,False,
7320,urina alterada,False,
7321,déficit de atençao,False,
7322,h541,False,
7323,alteração intestinal,False,
7324,Dor calcanhar,False,
7325,adoecimento de famialiar,False,
7326,french,False,
7327,pânico,False,
7328,linfonodo aumentados,False,
7329,edema de pernas,False,
7330,preocupação com crescimento,False,
7331,problema sutura,False,
7332,z940,False,
7333,gastrite crônica atrófic,False,
7334,-59,False,
7335,lavagem ouvido cerume remoção,False,
7336,promoção,False,
7337,Corrimento vaginal,False,
7338,vida sexual,False,
7339,Dificuldade alimentar,False,
7340,dor lombar irradiada,False,
7341,intestino,False,
7342,amnesia,False,
7343,Violento,False,
7344,dor abdominal com retenção líquida,False,
7345,N17,False,
7346,Doença de Behçet,False,
7347,tumor colon,False,
7348,pele do olho,False,
7349,nanismo,False,
7350,BROMIDROSE,False,
7351,dor nas mamas,False,
7352,pesadelos,False,
7353,l14,False,
7354,verruga dedo,False,
7355,depressãio,False,
7356,secreção no ouvido,False,
7357,CID R739 Hiperglicemia não especificada,False,
7358,Esporão do calcâneo,False,
7359,dor no p~e,False,
7360,acrocórdon,False,
7361,luxação da patela,False,
7362,Triste ,False,
7363,gesta,False,
7364,r91,False,
7365,agressividade,False,
7366,d01,False,
7367,efeito colateral de medicação,False,
7368,enurese nortuna,False,
7369,Z05,False,
7370,videogame,False,
7371,nódulo em pe,False,
7372,disfunção de atm,False,
7373,dedo machucado,False,
7374,transexualidade,False,
7375,Monitoramento ,False,
7376,Dúvida de saúde,False,
7377,epididemite,False,
7378,MÃOS,False,
7379,artrite psoriásica,False,
7380,mestruação irregular,False,
7381,S010,False,
7382,problemas com marido,False,
7383,fraqueza,False,
7384,pedra no rim,False,
7385,sexualmente transmitida,False,
7386,Exposição ao calor,False,
7387,alteracao creatinina,False,
7388,DOR aguda,False,
7389,lidando com diagnóstico,False,
7390,w,False,
7391,alteração de rotina diária,False,
7392,hernia,False,
7393,fertilizçaão,False,
7394,abuso de alcool,False,
7395,encaminhamento para psicologo,False,
7396,g6pd,False,
7397,desconforto abd,False,
7398,marital conflict,False,
7399,cistite intersticial,False,
7400,hérnia de hiato,False,
7401,z294,False,
7402,efeito medicação,False,
7403,diminuição de força,False,
7404,avaliação de exames,False,
7405,Transtorno Afetivo Bipolar,False,
7406,Cansaço ,False,
7407,Calculose da vesícula biliar com outras formas de colecistite,False,
7408,r09,False,
7409,articulação,False,
7410,r103,False,
7411,sífilis latente tardia,False,
7412,dor no tornozelo,False,
7413,down,False,
7414,não quer fazer exame,False,
7415,hemangioma hepático,False,
7416,APLV,False,
7417,dor no quadril,False,
7418,cancidiase,False,
7419,ancied,False,
7420,BRUXISMO ,False,
7421,ressecamento da pele,False,
7422,amamentar,False,
7423,espirros,False,
7424,ferritina elevada,False,
7425,bav,False,
7426,ouvidos,False,
7427,R10.0,False,
7428,puerperal,False,
7429,colica menstruaal,False,
7430,TOSSE,False,
7431,bradicardia,False,
7432,herpes zoster,False,
